referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
4000-33F,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33F

Material: Napa Amarelo;

Enfeite: Tira com Elástico em Napa Amarelo e Tiras entrelaçadas em Napa Amarelo;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Amarelo;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,3,Torricella,img/4000-33F/Sandalia Rasteira 0.jpg,img/4000-33F/Sandalia Rasteira 1.jpg,img/4000-33F/Sandalia Rasteira 2.jpg,img/4000-33F/Sandalia Rasteira 3.jpg,img/4000-33F/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33F,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33F

Material: Napa Amarelo;

Enfeite: Tira com Elástico em Napa Amarelo e Tiras entrelaçadas em Napa Amarelo;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Amarelo;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,6,Torricella,img/4000-33F/Sandalia Rasteira 0.jpg,img/4000-33F/Sandalia Rasteira 1.jpg,img/4000-33F/Sandalia Rasteira 2.jpg,img/4000-33F/Sandalia Rasteira 3.jpg,img/4000-33F/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33F,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33F

Material: Napa Amarelo;

Enfeite: Tira com Elástico em Napa Amarelo e Tiras entrelaçadas em Napa Amarelo;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Amarelo;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,1,Torricella,img/4000-33F/Sandalia Rasteira 0.jpg,img/4000-33F/Sandalia Rasteira 1.jpg,img/4000-33F/Sandalia Rasteira 2.jpg,img/4000-33F/Sandalia Rasteira 3.jpg,img/4000-33F/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,2,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,1,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,0,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,2,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,5,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
4000-33G,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 44,90","Código Ref.: 4000-33G

Material: Napa Rosa;

Enfeite: Tira com Elástico em Napa Rosa e Tiras entrelaçadas em Napa Rosa;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,3,Torricella,img/4000-33G/Sandalia Rasteira 0.jpg,img/4000-33G/Sandalia Rasteira 1.jpg,img/4000-33G/Sandalia Rasteira 2.jpg,img/4000-33G/Sandalia Rasteira 3.jpg,img/4000-33G/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,3,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,4,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,7,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,0,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,1,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST001D,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST001D

Material: Tecido Pelo Onça e Camurça Bege;

Enfeite: Laço com Apliques em Metal na cor Ouro;

Palmilha: 4 mm de Espessura em Nobuck Preto com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/FST001D/Sapatilha Feminina 0.jpg,img/FST001D/Sapatilha Feminina 1.jpg,img/FST001D/Sapatilha Feminina 2.jpg,img/FST001D/Sapatilha Feminina 3.jpg,img/FST001D/Sapatilha Feminina 4.jpg,img/FST001D/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",35,0,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",36,1,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",37,2,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",38,9,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",39,3,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST014F,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST014F

Material: Verniz Metalizado Specchio Dourado;

Enfeite: Peça em ABS na cor Ouro Light;

Palmilha: 4 mm de Espessura em Verniz Metalizado Specchio Dourado com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",40,0,Torricella,img/FST014F/Sapatilha Mule 0.jpg,img/FST014F/Sapatilha Mule 1.jpg,img/FST014F/Sapatilha Mule 2.jpg,img/FST014F/Sapatilha Mule 3.jpg,img/FST014F/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",35,0,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",36,2,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",37,4,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",38,8,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",39,5,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST015A,Sapatilha Mule,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST015A

Material: Camurça Vermelho;

Enfeite: Laço em nó em Camurça Vermelho;

Palmilha: 4 mm de Espessura em Camurça Vermelho com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)
OBS: os modelos de mule indicamos a compra por um número maior (Exemplo: se calça 34, compre o 35, por esse motivo que a grade desse modelo vai do 35 ao 40 e não do 34 ao 39).",40,0,Torricella,img/FST015A/Sapatilha Mule 0.jpg,img/FST015A/Sapatilha Mule 1.jpg,img/FST015A/Sapatilha Mule 2.jpg,img/FST015A/Sapatilha Mule 3.jpg,img/FST015A/Sapatilha Mule 4.jpg,,,,,,,,,,,,
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,2,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,2,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,3,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,0,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,5,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
